;id;contactid;opportunityid;role;contact_id;contact_accountid;contact_fullname;contact_job_title;opportunity_id;opportunity_accountid;opportunity_type;opportunity_ownerid;opportunity_deal_license_activation_start_date__c;opportunity_deal_license_activation_end_date__c;opportunity_closedate;opportunity_createddate;opportunity_opportunity_stage_status__c;opportunity_leadsource_category__c;opportunity_deal_total_non_recurring__c;opportunity_deal_total_recurring__c;opportunity_currencyisocode;opportunity_LeadSource;opportunity_Deal_use_case__c;opportunity_name
843;00K090000019MO4EAM;00309000003rshpAAA;00609000002Iut7AAC;Champion;00309000003rshpAAA;00109000005fxilAAA;Jennifer Wood;Occupational therapist;00609000002Iut7AAC;00109000005fxilAAA;Cross sell;00509000000V8f4AAC; ; ;2020-11-22;2020-07-27;Lost;Marketing;0.0;0.0;USD; ; ;Digitized bandwidth-monitored paradigm
844;00K090000019MO5EAM;00309000003rshrAAA;00609000002Iut8AAC;Champion;00309000003rshrAAA;00109000005fximAAA;Andrea Evans;Therapist, speech and language;00609000002Iut8AAC;00109000005fximAAA;New Business;00509000000V8eVAAS; ; ;2020-06-19;2020-04-27;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Optional disintermediate interface
845;00K090000019MO6EAM;00309000003rp5RAAQ;00609000002Iut9AAC;Champion;00309000003rp5RAAQ;00109000005fxORAAY;Alyssa Pearson;Psychotherapist, dance movement;00609000002Iut9AAC;00109000005fxirAAA;New Business;00509000000V8eVAAS; ; ;2021-01-04;2020-05-07;Lost;Marketing;0.0;0.0;USD;Marketing before 2021;Embedded Analytics for Software Companies;Future-proofed bifurcated task-force
846;00K090000019MO7EAM;00309000003rt0fAAA;00609000002IuuzAAC;Champion;00309000003rt0fAAA;00109000005fyKYAAY;Savannah Brown;Private music teacher;00609000002IuuzAAC;00109000005fyKYAAY;New Business;00509000000V8dTAAS; ; ;2020-04-28;2020-04-21;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Profit-focused optimizing concept
847;00K090000019MO8EAM;00309000003rt0lAAA;00609000002Iuv0AAC;Champion;00309000003rt0lAAA;00109000005fyKhAAI;Brandi Gutierrez;Geologist, engineering;00609000002Iuv0AAC;00109000005fyKhAAI;New Business;00509000000V8eLAAS; ; ;2020-08-31;2020-05-28;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Up-sized bi-directional conglomeration
848;00K090000019MO9EAM;00309000003rt0sAAA;00609000002Iuv2AAC;Champion;00309000003rt0sAAA;00109000005fyKvAAI;Sandra Rivera;Public affairs consultant;00609000002Iuv2AAC;00109000005fyKvAAI;New Business;00509000000V8eBAAS; ; ;2020-11-16;2020-05-28;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Intuitive incremental software
849;00K090000019MOAEA2;00309000003rbYqAAI;00609000002IusWAAS;Champion;00309000003rbYqAAI;00109000005fxU7AAI;Joseph Jordan;Marine scientist;00609000002IusWAAS;00109000005fxU7AAI;New Business;00509000000V8euAAC; ; ;2020-08-14;2020-06-24;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Secured heuristic intranet
850;00K090000019MOBEA2;00309000003rbdpAAA;00609000002Iv3mAAC;Champion;00309000003rbdpAAA;00109000005fs6EAAQ;Kristen Burns;Hospital pharmacist;00609000002Iv3mAAC;00109000005fs6EAAQ;New Business;00509000000V8eQAAS; ; ;2020-07-06;2020-04-22;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Polarized multi-state complexity
851;00K090000019MOCEA2;00309000003rrTfAAI;00609000002IuXEAA0;Champion;00309000003rrTfAAI;00109000005fsymAAA;Ronald Wilson;Chartered accountant;00609000002IuXEAA0;00109000005fsymAAA;New Business;00509000000V8euAAC;2021-01-18;2022-01-17;2020-12-28;2020-09-12;Won;Sales Generated;37732.79;47273.1;EUR;Sales Generated Lead - by AE/AM;Embedded Analytics for Software Companies;De-engineered national methodology
852;00K090000019MODEA2;00309000003rmeyAAA;00609000002IuWjAAK;Champion;00309000003rmeyAAA;00109000005fwXKAAY;Sean Murphy;Regulatory affairs officer;00609000002IuWjAAK;00109000005fswBAAQ;New Business;00509000000V8dTAAS; ; ;2020-07-08;2020-06-02;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Reactive modular support
853;00K090000019MOEEA2;00309000003rmf0AAA;00609000002IvToAAK;Champion;00309000003rmf0AAA;00109000005fwXMAAY;John Flynn;Seismic interpreter;00609000002IvToAAK;00109000005fwXMAAY;New Business;00509000000V8euAAC; ; ;2020-07-06;2020-04-27;Lost;Marketing;0.0;0.0;EUR; ;Embedded Analytics for Software Companies;Profit-focused motivating hardware
854;00K090000019MOFEA2;00309000003rmf2AAA;00609000002IvTpAAK;Champion;00309000003rmf2AAA;00109000005fwXNAAY;Jacob Day;Fitness centre manager;00609000002IvTpAAK;00109000005fwXNAAY;New Business;00509000000V8e1AAC; ; ;2020-10-13;2020-05-15;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Enterprise-wide grid-enabled knowledgebase
855;00K090000019MOGEA2;00309000003roeIAAQ;00609000002Iv82AAC;Champion;00309000003roeIAAQ;00109000005fsIZAAY;Kaitlyn Davis MD;Mining engineer;00609000002Iv82AAC;00109000005fsIZAAY;New Business;00509000000V8dwAAC; ; ;2020-06-30;2020-06-10;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Re-contextualized 3rdgeneration artificial intelligence
856;00K090000019MOHEA2;00309000003rbkhAAA;00609000002IvTqAAK;Champion;00309000003rbkhAAA;00109000005fwXTAAY;Ian Carr;Recruitment consultant;00609000002IvTqAAK;00109000005fwXTAAY;New Business;00509000000V8fnAAC; ; ;2020-05-20;2020-04-24;Lost;Marketing;0.0;0.0;EUR; ; ;Grass-roots stable approach
857;00K090000019MOIEA2;00309000003rblFAAQ;00609000002Iv1HAAS;Champion;00309000003rblFAAQ;00109000005fzdQAAQ;Allison Simon;Accountant, chartered management;00609000002Iv1HAAS;00109000005frv6AAA;New Business;00509000000V8fdAAC; ; ;2020-06-03;2020-04-27;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Open-source even-keeled knowledgebase
858;00K090000019MOJEA2;00309000003rblVAAQ;00609000002IvTrAAK;Champion;00309000003rblVAAQ;00109000005fwXxAAI;Nicholas Stevens;Engineer, production;00609000002IvTrAAK;00109000005fwXxAAI;New Business;00509000000V8eBAAS; ; ;2020-11-17;2020-07-21;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM;Embedded Analytics for Software Companies;Proactive stable conglomeration
859;00K090000019MOKEA2;00309000003rbfNAAQ;00609000002Iv5rAAC;Champion;00309000003rbfNAAQ;00109000005fwYRAAY;Tommy Cruz;Corporate treasurer;00609000002Iv5rAAC;00109000005fsCrAAI;New Business;00509000000V8euAAC; ; ;2020-11-17;2020-09-08;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Reverse-engineered bi-directional capacity
860;00K090000019MOLEA2;00309000003rbfTAAQ;00609000002IvTsAAK;Champion;00309000003rbfTAAQ;00109000005fwYXAAY;Kristy Elliott;Company secretary;00609000002IvTsAAK;00109000005fwYXAAY;New Business;00509000000V8eVAAS; ; ;2020-06-12;2020-05-22;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Team-oriented disintermediate algorithm
861;00K090000019MOMEA2;00309000003rqWNAAY;00609000002IvK6AAK;Champion;00309000003rqWNAAY;00109000005ftJ6AAI;David Scott;Curator;00609000002IvK6AAK;00109000005ftJ6AAI;Cross sell;00509000000V8dwAAC; ; ;2020-07-15;2020-05-26;Lost;Marketing;15433.23;0.0;EUR;Marketing before 2021; ;Re-contextualized systemic emulation
862;00K090000019MONEA2;00309000003rpHUAAY;00609000002IuvYAAS;Champion;00309000003rpHUAAY;00109000005fspvAAA;Curtis Perez DDS;Editor, magazine features;00609000002IuvYAAS;00109000005fyZ9AAI;New Business;00509000000V8d8AAC; ; ;2020-05-14;2020-04-29;Lost;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances; ;Synergistic next generation migration
863;00K090000019MOOEA2;00309000003rbeiAAA;00609000002IuAvAAK;Champion;00309000003rbeiAAA;00109000005fwYyAAI;Regina Caldwell;Teacher, primary school;00609000002IuAvAAK;00109000005fwYyAAI;New Business;00509000000V8dTAAS; ; ;2020-07-10;2020-06-15;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Reduced high-level model
864;00K090000019MOPEA2;00309000003rbemAAA;00609000002IvTuAAK;Champion;00309000003rbemAAA; ;Micheal Turner;Video editor;00609000002IvTuAAK;00109000005fwZ1AAI;New Business;00509000000V8XyAAK; ; ;2020-06-30;2020-04-29;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Business-focused didactic adapter
865;00K090000019MOQEA2;00309000003rl03AAA;00609000002IuwUAAS;Champion;00309000003rl03AAA;00109000005g107AAA;Brandon Johnson;Economist;00609000002IuwUAAS;00109000005g107AAA;New Business;00509000000V8d8AAC;2020-10-15;2021-10-14;2020-09-25;2020-09-04;Won;Marketing;0.0;63297.65;EUR;Marketing before 2021; ;Upgradable zero administration task-force
866;00K090000019MOREA2;00309000003rniPAAQ;00609000002IvTvAAK;Champion;00309000003rniPAAQ;00109000005fwZAAAY;Tiffany Moreno;Scientist, product/process development;00609000002IvTvAAK;00109000005fwZAAAY;New Business;00509000000V8eCAAS; ; ;2020-04-30;2020-04-29;Lost;Marketing;0.0;0.0;EUR; ; ;Up-sized foreground pricing structure
867;00K090000019MOSEA2;00309000003rkXdAAI;00609000002IuN9AAK;Champion;00309000003rkXdAAI;00109000005fsOyAAI;Leslie Hernandez;Magazine journalist;00609000002IuN9AAK;00109000005fsOyAAI;New Business;00509000000V8fnAAC; ; ;2020-06-12;2020-04-29;Lost;Marketing;0.0;0.0;EUR; ; ;Right-sized 6thgeneration framework
868;00K090000019MOTEA2;00309000003rbbfAAA;00609000002IvUCAA0;Champion;00309000003rbbfAAA;00109000005fwZzAAI;Derrick Maldonado;Landscape architect;00609000002IvUCAA0;00109000005fwZzAAI;New Business;00509000000V8dTAAS; ; ;2020-08-27;2020-05-28;Lost;Marketing;34104.79;0.0;EUR;Marketing before 2021; ;Self-enabling attitude-oriented customer loyalty
869;00K090000019MOUEA2;00309000003rbhYAAQ;00609000002IvUDAA0;Champion;00309000003rbhYAAQ;00109000005fwaCAAQ;Juan Henry;Accommodation manager;00609000002IvUDAA0;00109000005fwaCAAQ;New Business;00509000000V8fnAAC; ; ;2020-05-15;2020-04-30;Lost;Marketing;0.0;0.0;EUR; ; ;Profound zero administration open system
870;00K090000019MOVEA2;00309000003rbhmAAA;00609000002Ius3AAC;Champion;00309000003rbhmAAA;00109000005fxGLAAY;Mark Stokes;Research officer, political party;00609000002Ius3AAC;00109000005fxGLAAY;New Business;00509000000V8eVAAS; ; ;2020-10-05;2020-05-18;Lost;Sales Generated;0.0;0.0;USD;Sales Generated Lead - by AE/AM; ;Devolved system-worthy open architecture
871;00K090000019MOWEA2;00309000003rbftAAA;00609000002IumkAAC;Champion;00309000003rbftAAA;00109000005funvAAA;Frank Schultz;Editor, magazine features;00609000002IumkAAC;00109000005funvAAA;New Business;00509000000V8dwAAC; ; ;2020-10-12;2020-05-04;Lost;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances; ;Realigned value-added extranet
872;00K090000019MOXEA2;00309000003rksLAAQ;00609000002IutjAAC;Champion;00309000003rksLAAQ;00109000005fxswAAA;Juan Baker;Human resources officer;00609000002IutjAAC;00109000005fxswAAA;New Business;00509000000V8euAAC; ; ;2020-06-08;2020-05-15;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM;Embedded Analytics for Software Companies;Exclusive 24/7 moratorium
873;00K090000019MOYEA2;00309000003rmknAAA;00609000002Ius5AAC;Champion;00309000003rmknAAA;00109000005fxGfAAI;Gregory Hernandez;Arts administrator;00609000002Ius5AAC;00109000005fxGfAAI;New Business;00509000000V8euAAC; ; ;2020-05-28;2020-05-14;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM;Embedded Analytics for Software Companies;Digitized explicit toolset
874;00K090000019MOZEA2;00309000003rmkpAAA;00609000002Ius6AAC;Champion;00309000003rmkpAAA;00109000005fxGhAAI;Paul Phillips;Homeopath;00609000002Ius6AAC;00109000005fxGhAAI;New Business;00509000000V8eMAAS; ; ;2020-09-30;2020-09-30;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM;Embedded Analytics for Software Companies;Centralized zero-defect Graphic Interface
875;00K09000001goKIEAY;00309000003rojvAAA;00609000007UZ1LAAW;Billing;00309000003rojvAAA;00109000005fu0oAAA;Brian Ho;Editorial assistant;00609000007UZ1LAAW;00109000005fx7LAAQ;Upsell;00509000000V8eQAAS;2021-03-31;2022-03-31;2021-04-30;2021-03-26;Open;Marketing;0.0;0.0;EUR; ; ;Universal responsive attitude
876;00K09000001l3VzEAI;00309000003rjRhAAI;00609000002IvKuAAK;Champion;00309000003rjRhAAI;00109000005ftKXAAY;Deborah Gutierrez;Technical brewer;00609000002IvKuAAK;00109000005ftKXAAY;Renew;00509000000Wm9iAAC;2020-06-28;2021-06-27;2020-06-01;2019-04-23;Won;Marketing;0.0;142502.63;EUR; ; ;Synchronized local solution
877;00K09000001gnnNEAQ;00309000008D2ioAAC;00609000006sZ1sAAE;Champion;00309000008D2ioAAC;0010900000BwdV4AAJ;Kevin Barajas;Research officer, political party;00609000006sZ1sAAE;0010900000BwdV4AAJ;New Business;00509000002EFk2AAG; ; ;2021-06-30;2021-03-09;Open;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Horizontal next generation time-frame
878;00K09000001gooMEAQ;00309000008Dk6QAAS;00609000007UY1IAAW;Economic Buyer;00309000008Dk6QAAS;0010900000Bxn2cAAB;John Keller;Learning mentor;00609000007UY1IAAW;0010900000Bxn2cAAB;New Business;00509000003zIYXAA2;2021-04-08;2022-04-07;2021-04-06;2021-03-24;Won;Marketing;0.0;48962.55;USD;Direct traffic;Embedded Analytics for Software Companies;Assimilated foreground orchestration
879;00K09000001gfpGEAQ;00309000008D08eAAC;00609000006sYSxAAM;Champion;00309000008D08eAAC;0010900000BwIBQAA3;Caleb Strickland;Phytotherapist;00609000006sYSxAAM;0010900000BwIBQAA3;New Business;00509000002DYM9AAO; ; ;2021-10-28;2021-03-08;Open;Marketing;0.0;0.0;EUR;Linkedin - Ads;Portal for Public Sector;Secured neutral groupware
880;00K09000001l3VGEAY;00309000003rkxsAAA;00609000002IuV2AAK;Practitioner;00309000003rkxsAAA;00109000005g0uvAAA;Tracy Woods;Accountant, chartered certified;00609000002IuV2AAK;00109000005fsrgAAA;New Business;00509000000V8eLAAS;2021-01-04;2022-01-03;2020-12-11;2020-01-27;Won;Marketing;25796.03;31855.33;EUR;Marketing before 2021; ;Universal needs-based open architecture
881;00K09000001go4AEAQ;00309000008DXRSAA4;00609000006skU5AAI;Champion;00309000008DXRSAA4;00109000005fxdIAAQ;Peter Santiago;Teacher, adult education;00609000006skU5AAI;00109000005fxdIAAQ;New Business;00509000000V8dwAAC; ; ;2021-04-15;2021-03-23;Lost;Marketing;0.0;0.0;EUR;Referral - Founders & Toucan's Network;Market Data for Health Visitors;Profit-focused object-oriented groupware
882;00K090000019OX0EAM;00309000003rdm6AAA;00609000002IuoAAAS;Champion;00309000003rdm6AAA;00109000005fusiAAA;Natasha Nguyen;Air broker;00609000002IuoAAAS;00109000005fusiAAA;New Business;00509000000V8eLAAS; ; ;2021-04-27;2020-10-15;Open;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Intuitive static leverage
883;00K090000019OWzEAM;00309000003rdb5AAA;00609000002IuoAAAS;Champion;00309000003rdb5AAA;00109000005fusiAAA;Michael Martinez;Graphic designer;00609000002IuoAAAS;00109000005fusiAAA;New Business;00509000000V8eLAAS; ; ;2021-04-27;2020-10-15;Open;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Intuitive static leverage
884;00K090000019OX1EAM;00309000003rrH5AAI;00609000002IuoAAAS;Economic Buyer;00309000003rrH5AAI;00109000005fusiAAA;Michael Marsh;Probation officer;00609000002IuoAAAS;00109000005fusiAAA;New Business;00509000000V8eLAAS; ; ;2021-04-27;2020-10-15;Open;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Intuitive static leverage
885;00K09000001goCpEAI;00309000008Dk6QAAS;00609000007UY1IAAW;Champion;00309000008Dk6QAAS;0010900000Bxn2cAAB;John Keller;Learning mentor;00609000007UY1IAAW;0010900000Bxn2cAAB;New Business;00509000003zIYXAA2;2021-04-08;2022-04-07;2021-04-06;2021-03-24;Won;Marketing;0.0;48962.55;USD;Direct traffic;Embedded Analytics for Software Companies;Assimilated foreground orchestration
886;00K090000019Ue3EAE;00309000003rmTBAAY;00609000002JfNJAA0; ;00309000003rmTBAAY;00109000005g1gMAAQ;Lisa Jones;Futures trader;00609000002JfNJAA0;00109000005g1gMAAQ;New Business;00509000002EFk2AAG; ; ;2021-08-30;2021-02-25;Open;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Seamless well-modulated methodology
887;00K090000019N3UEAU;00309000003rwYZAAY;00609000002IurkAAC;Economic Buyer;00309000003rwYZAAY;00109000005g82BAAQ;Kyle Richards;Equality and diversity officer;00609000002IurkAAC;00109000005fx7LAAQ;New Business;00509000000V8eQAAS;2021-04-01;2022-03-31;2021-03-29;2020-06-11;Won;Marketing;0.0;97020.24;EUR;Marketing before 2021; ;Total 24hour hardware
888;00K09000001gnrwEAA;00309000003sEQXAA2;00609000002JC8lAAG;Champion;00309000003sEQXAA2;00109000005gXY4AAM;Samuel Wilson;Clinical psychologist;00609000002JC8lAAG;00109000005gXY4AAM;New Business;00509000002DYMOAA4; ; ;2021-05-31;2021-02-02;Open;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Polarized executive encoding
889;00K09000001gnspEAA;00309000008DQ9PAAW;00609000006shCQAAY;Champion;00309000008DQ9PAAW;0010900000BxMqqAAF;Roy Ross;Educational psychologist;00609000006shCQAAY;0010900000BxMqqAAF;New Business;00509000000V8e1AAC; ; ;2021-09-16;2021-03-19;Open;Marketing;0.0;0.0;EUR;Direct traffic;Embedded Analytics for Software Companies;Profound value-added ability
890;00K090000019U9hEAE;00309000003smKyAAI;00609000002JcAxAAK;Champion;00309000003smKyAAI;00109000005fxlfAAA;Christopher Roberts;Public librarian;00609000002JcAxAAK;00109000005fxlfAAA;New Business;00509000000V8dTAAS; ; ;2021-05-31;2021-02-19;Open;Marketing;0.0;0.0;EUR;Content, Events & webinar - Tradeshow, Club, Sponsorship;Human Resources Monitoring;User-friendly next generation matrix
891;00K090000019MeKEAU;00309000003rgrkAAA;00609000002IulhAAC;Champion;00309000003rgrkAAA;00109000005fuSNAAY;Shawn Mack;Retail buyer;00609000002IulhAAC;00109000005fuSNAAY;New Business;00509000000V8eBAAS; ; ;2021-04-30;2020-12-17;Open;Marketing;0.0;0.0;EUR; ;Embedded Analytics for Software Companies;Object-based didactic throughput
892;00K090000019MeLEAU;00309000003rqvqAAA;00609000002IulhAAC;Champion;00309000003rqvqAAA;00109000005fuSNAAY;Beth Mueller;Teacher, music;00609000002IulhAAC;00109000005fuSNAAY;New Business;00509000000V8eBAAS; ; ;2021-04-30;2020-12-17;Open;Marketing;0.0;0.0;EUR; ;Embedded Analytics for Software Companies;Object-based didactic throughput
893;00K09000001gorEEAQ;0030900000A8293AAB;00609000007UewwAAC;Economic Buyer;0030900000A8293AAB;00109000005fv7SAAQ;Robert Velazquez;Insurance account manager;00609000007UewwAAC;00109000005fv7SAAQ;New Business;00509000000V8dTAAS;2021-04-12;2022-04-11;2021-04-12;2021-04-02;Won;Marketing;11033.9;22182.37;EUR;SEO - Organic;Comex Dashboard;Integrated radical function
894;00K09000001l1XREAY;0030900000A8FhJAAV;00609000007UclbAAC;Decision Maker;0030900000A8FhJAAV;0010900000EJ4WIAA1;Brittany Arnold;Physicist, medical;00609000007UclbAAC;0010900000EJ4WIAA1;New Business;00509000000V8eBAAS; ; ;2021-05-31;2021-03-31;Open;Marketing;0.0;0.0;EUR;Temp - Livestorm webinar;Embedded Analytics for Software Companies;Grass-roots responsive archive
895;00K090000019OjEEAU;00309000003rljpAAA;00609000002IvPsAAK;Billing;00309000003rljpAAA;00109000005fuBNAAY;George Lynch;Commissioning editor;00609000002IvPsAAK;00109000005fuBNAAY;Upsell;00509000000V8euAAC;2021-03-01;2022-02-28;2021-02-09;2020-09-20;Won;Marketing;0.0;12212.69;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Multi-channeled interactive frame
896;00K090000019OBhEAM;00309000003sDsEAAU;00609000002J9WaAAK;Champion;00309000003sDsEAAU;00109000005gSNnAAM;Jason Peters;Agricultural engineer;00609000002J9WaAAK;00109000005gSNnAAM;New Business;00509000002DYMOAA4; ; ;2021-05-31;2021-01-29;Open;Marketing;0.0;0.0;EUR;Cold Outreach - Database we own; ;Pre-emptive asynchronous contingency
897;00K090000019NXuEAM;00309000003rxm2AAA;00609000002IzQpAAK;Champion;00309000003rxm2AAA;00109000005g8wBAAQ;Juan Moore;Engineer, civil (consulting);00609000002IzQpAAK;00109000005g8wBAAQ;New Business;00509000000V8dTAAS; ; ;2021-02-04;2021-01-18;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM;No specific Use Case yet;Cross-platform object-oriented extranet
898;00K09000001gobcEAA;0030900000A7VMuAAN;00609000007UbWUAA0;Champion;0030900000A7VMuAAN;0010900000EAcEmAAL;Diana Horton;Graphic designer;00609000007UbWUAA0;0010900000EAcEmAAL;New Business;00509000003wRtxAAE; ; ;2021-12-09;2021-03-30;Open;Marketing;0.0;0.0;EUR;SEO - Organic;Human Resources Monitoring;Innovative mobile solution
899;00K09000001l18mEAA;0030900000A8Bd5AAF;00609000002J50dAAC;Other;0030900000A8Bd5AAF;00109000005ft8DAAQ;Ms. Tiffany Wall;Designer, blown glass/stained glass;00609000002J50dAAC;00109000005ft8DAAQ;Renew;00509000003zITvAAM;2021-11-14;2022-11-13;2021-11-14;2021-01-26;Open;Marketing;0.0;0.0;EUR; ; ;Optimized multimedia installation
900;00K090000019UpHEAU;00309000003sr7EAAQ;00609000002Jdy5AAC;Economic Buyer;00309000003sr7EAAQ;00109000009mm01AAA;Mr. Alexander King;Telecommunications researcher;00609000002Jdy5AAC;00109000009mm01AAA;New Business;00509000000V8euAAC;2021-05-01;2024-04-30;2021-03-29;2021-02-24;Won;Marketing;0.0;29629.45;EUR;Linkedin - Ads;Embedded Analytics for Software Companies;Integrated heuristic structure
901;00K090000019P9SEAU;00309000003rquaAAA;00609000002J37EAAS;Economic Buyer;00309000003rquaAAA;00109000005fuQNAAY;Alexander Weber;Sport and exercise psychologist;00609000002J37EAAS;00109000005fuQNAAY;New Business;00509000002DYLzAAO; ; ;2021-05-15;2021-01-21;Open;Marketing;0.0;0.0;USD; ;Embedded Analytics for Software Companies;Automated disintermediate challenge
902;00K09000001l1PfEAI;00309000003raFSAAY;00609000002JYWWAA4; ;00309000003raFSAAY;00109000005fv9SAAQ;Suzanne Barber;Loss adjuster, chartered;00609000002JYWWAA4;00109000005fv9SAAQ;Renew;00509000003zITvAAM;2022-02-01;2023-01-31;2022-02-01;2021-02-17;Open;Marketing;0.0;42717.01;EUR; ; ;User-centric user-facing throughput
